ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
44144353,26657,690,CHEVROLET,Malibu LT,2016,Sedan,No,Petrol,1.5 Turbo,112000 km,4,Tiptronic,Front,04-May,Left wheel,White,12
44732858,46991,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,195933 km,4,Automatic,Front,04-May,Left wheel,White,4
45781728,39201,-,BMW,X5,2009,Jeep,Yes,Diesel,3.0 Turbo,124000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,10
45810167,43905,394,TOYOTA,Avalon,2014,Sedan,Yes,Hybrid,2.5,36700 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45793366,32929,-,BMW,535,2011,Sedan,Yes,Petrol,3.0 Turbo,165000 km,6,Tiptronic,Rear,04-May,Left wheel,White,10
44236145,19287,738,CHEVROLET,Cruze LT,2017,Sedan,Yes,Petrol,1.4 Turbo,21834 km,4,Automatic,Front,04-May,Left wheel,Black,8
45801626,78403,-,MERCEDES-BENZ,ML 350,2013,Jeep,Yes,Diesel,3.0 Turbo,150000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,12
45742136,5175,789,CHEVROLET,Cruze,2009,Sedan,Yes,Petrol,1.6,177839 km,4,Automatic,Front,04-May,Left wheel,White,4
45754363,13172,382,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,77222 km,4,Automatic,Front,04-May,Left wheel,Silver,12
44872415,31414,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,208284 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45730597,15681,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240 km,8,Automatic,4x4,04-May,Left wheel,Silver,0
45801597,29793,-,BMW,X5,2008,Jeep,Yes,Petrol,3.0 Turbo,208000 km,6,Automatic,4x4,04-May,Left wheel,Blue,8
45791262,4391,900,KIA,Optima,2015,Sedan,Yes,Petrol,2.4,57960 km,4,Automatic,Front,04-May,Left wheel,Silver,12
45807326,78403,-,TOYOTA,Land Cruiser Prado,2014,Jeep,Yes,Diesel,3.0 Turbo,146000 km,6,Tiptronic,4x4,>5,Left wheel,Black,12
45804771,3136,3811,OPEL,Astra,2000,Goods wagon,No,CNG,1.6,135000 km,4,Manual,Front,04-May,Right-hand drive,Silver,2
45770832,12600,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,0 km,4,Tiptronic,Front,04-May,Left wheel,White,0
45766837,2117,1086,JEEP,Grand Cherokee,2012,Jeep,Yes,Petrol,3.6,237206 km,6,Automatic,Front,04-May,Left wheel,Black,12
45793200,35752,891,HYUNDAI,Tucson,2016,Jeep,No,Petrol,2,31000 km,4,Tiptronic,Front,04-May,Left wheel,Black,10
45785958,31675,1817,TOYOTA,Tacoma,2020,Sedan,Yes,Petrol,3.5,1669 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45732375,18817,586,TOYOTA,Prius V,2012,Hatchback,No,Hybrid,1.8,68846 km,4,Automatic,Front,04-May,Left wheel,Red,8
45212127,30750,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,115474 km,4,Automatic,Front,04-May,Left wheel,White,4
45550302,3763,891,LEXUS,IS 200,2016,Sedan,Yes,Petrol,2,58328 km,4,Automatic,Rear,04-May,Left wheel,White,12
45761475,13996,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,229276 km,4,Automatic,Front,04-May,Left wheel,Grey,4
43099947,8163,308,TOYOTA,Aqua,2015,Hatchback,Yes,Hybrid,1.5,127834 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45792701,36219,765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,123303 km,4,Automatic,Front,04-May,Left wheel,Black,4
45793108,47217,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,112523 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45811303,21326,-,MERCEDES-BENZ,E 320 bluetec,2007,Sedan,Yes,Diesel,3.0 Turbo,272000 km,6,Tiptronic,Rear,04-May,Left wheel,White,12
45731133,26657,-,BMW,535,2009,Sedan,Yes,Petrol,3.0 Turbo,163000 km,6,Tiptronic,4x4,04-May,Left wheel,Blue,8
45763967,15994,1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429 km,6,Automatic,Rear,02-Mar,Left wheel,Silver,12
45810489,40983,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,95000 km,4,Automatic,Front,04-May,Left wheel,Black,4
45762397,2666,521,CHEVROLET,Volt,2011,Hatchback,Yes,Hybrid,1.4,288778 km,4,Automatic,Front,04-May,Left wheel,Black,0
45487886,16621,-,GAZ,21 3.0,2001,Sedan,Yes,Petrol,3.0 Turbo,135000 km,6,Tiptronic,Front,04-May,Left wheel,White,7
45806310,10976,1228,OPEL,Vectra,2007,Universal,Yes,Diesel,1.9,128000 km,4,Manual,Front,04-May,Left wheel,Grey,6
45789486,23521,639,BMW,328,2014,Sedan,Yes,Petrol,2,58173 km,4,Automatic,Rear,04-May,Left wheel,Black,0
45758449,16935,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,94949 km,4,Automatic,Front,04-May,Left wheel,White,0
45565399,15994,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,212000 km,4,Variator,Front,04-May,Left wheel,Black,9
45765358,42692,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,157612 km,4,Automatic,Front,04-May,Left wheel,Black,4
42367131,26971,-,BMW,335 D,2011,Sedan,Yes,Diesel,3.0 Turbo,250000 km,6,Tiptronic,Front,04-May,Left wheel,Black,6
45796996,19757,1820,HONDA,Odyssey,2019,Sedan,Yes,Petrol,3.5,13994 km,6,Automatic,Front,04-May,Left wheel,Black,12
45810461,21000,650,CHEVROLET,Sonic,2016,Sedan,Yes,Petrol,1.4,78000 km,4,Tiptronic,Front,04-May,Left wheel,White,10
45809055,8467,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,61860 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45728681,14113,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,169600 km,4,Automatic,Front,04-May,Left wheel,Silver,10
45797450,10036,-,BMW,X5,2002,Sedan,Yes,Petrol,3.0 Turbo,321430 km,6,Automatic,4x4,04-May,Left wheel,Grey,8
45491649,9408,781,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,2.5,179200 km,6,Tiptronic,Front,04-May,Left wheel,Carnelian red,8
45776713,70562,-,BMW,X5 3.5,2014,Jeep,Yes,Petrol,3.0 Turbo,196000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,12
45772347,28225,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,51000 km,4,Tiptronic,4x4,04-May,Left wheel,Black,12
45802893,15994,1104,BMW,X5,2015,Jeep,Yes,Petrol,3,204461 km,6,Automatic,4x4,04-May,Left wheel,White,0
45773245,9722,1018,HYUNDAI,Grandeur,2011,Sedan,Yes,LPG,3,42561 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45805935,21326,586,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8,118000 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45791913,392,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,114526 km,4,Automatic,Front,04-May,Left wheel,White,12
45779317,10976,649,HONDA,FIT,2010,Hatchback,No,Petrol,1.5,2000 km,4,Automatic,Front,04-May,Left wheel,Blue,4
45757727,90,-,BMW,X5,2006,Jeep,Yes,Diesel,3.0 Turbo,13000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,6
45805885,1568,1172,TOYOTA,Highlander,2011,Jeep,Yes,Hybrid,3.5,342622 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45732584,27284,640,BMW,328,2013,Sedan,Yes,Petrol,2.0 Turbo,176000 km,4,Tiptronic,Rear,04-May,Left wheel,Black,8
45796570,29793,584,MERCEDES-BENZ,C 180,2014,Sedan,Yes,Petrol,1.8 Turbo,102400 km,4,Automatic,Rear,02-Mar,Left wheel,Red,12
45751236,7527,1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,55403 km,6,Automatic,Rear,04-May,Left wheel,Black,0
45725699,131716,-,TOYOTA,Land Cruiser Prado,2018,Jeep,Yes,Diesel,3.0 Turbo,5292 km,6,Automatic,4x4,04-May,Left wheel,White,12
45792422,32929,-,BMW,535,2012,Sedan,Yes,Petrol,3.0 Turbo,152000 km,6,Tiptronic,Rear,04-May,Left wheel,Black,8
45786836,157,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,189704 km,8,Automatic,4x4,04-May,Left wheel,Grey,0
45816474,47,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,43651 km,4,Automatic,Front,04-May,Left wheel,Silver,0
45754674,22894,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,124444 km,4,Automatic,Front,04-May,Left wheel,Yellow,4
45472894,31358,-,BMW,535 XI,2010,Sedan,Yes,Petrol,3.0 Turbo,198000 km,6,Tiptronic,4x4,04-May,Left wheel,Grey,12
45624934,1098,1051,KIA,Optima,2016,Sedan,Yes,Petrol,2.4,134598 km,4,Automatic,Front,04-May,Left wheel,Black,12
45802459,9095,642,FORD,Focus,2012,Hatchback,No,Petrol,2,139200 km,4,Automatic,Front,04-May,Left wheel,Grey,10
45690404,18660,765,FORD,Fusion TITANIUM,2015,Sedan,Yes,Petrol,2.0 Turbo,111694 km,4,Automatic,Front,04-May,Left wheel,Pink,8
45767364,18826,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,120334 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45688972,1176,751,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,216208 km,4,Automatic,Front,04-May,Left wheel,Blue,0
43487132,18817,308,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,118856 km,4,Automatic,Front,04-May,Left wheel,White,0
45764468,94,779,SUBARU,Forester,2013,Sedan,Yes,Petrol,2.5,74688 km,4,Automatic,4x4,04-May,Left wheel,Silver,0
45744424,20385,645,TOYOTA,Prius V HIBRID,2011,Sedan,Yes,Hybrid,1.8,159000 km,4,Automatic,Front,04-May,Left wheel,Silver,12
45343299,12544,3571,MERCEDES-BENZ,CLS 500,2006,Sedan,Yes,Petrol,5,125000 km,8,Tiptronic,Rear,04-May,Left wheel,Black,0
45651213,6743,761,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,71479 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45785166,11967,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,175200 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45760292,38762,784,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.5,27428 km,4,Automatic,Front,04-May,Left wheel,Red,4
45760188,42337,1327,TOYOTA,Camry SE,2018,Sedan,Yes,Petrol,2.5,30606 km,4,Automatic,Front,04-May,Left wheel,Blue,10
45770011,18616,364,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,1,164745 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45802371,627,1624,TOYOTA,Highlander,2009,Sedan,Yes,Hybrid,3.5,297378 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45458972,43592,-,BMW,535,2012,Sedan,Yes,Petrol,3.0 Turbo,92000 km,6,Tiptronic,Rear,04-May,Left wheel,White,8
45772524,38157,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,80000 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45239291,43905,-,BMW,535,2012,Sedan,Yes,Petrol,3.0 Turbo,0 km,6,Tiptronic,Rear,04-May,Left wheel,Brown,12
43699983,21953,-,MERCEDES-BENZ,S 320,2007,Sedan,Yes,Diesel,3.0 Turbo,220000 km,6,Tiptronic,Rear,04-May,Left wheel,Black,12
45797820,18503,1586,NISSAN,X-Terra,2010,Jeep,No,Petrol,4,190000 km,6,Automatic,4x4,04-May,Left wheel,Grey,8
45654359,1333,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,349288 km,4,Automatic,Front,04-May,Left wheel,Blue,0
45776956,97219,-,MERCEDES-BENZ,CLS 450 CLS 400,2015,Sedan,Yes,Petrol,3.0 Turbo,99000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,12
45759687,14740,640,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2,38194 km,4,Automatic,Front,04-May,Left wheel,Black,4
45810862,941,1850,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,364523 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45761978,58018,1387,MERCEDES-BENZ,CLS 550,2013,Sedan,Yes,Petrol,4.7 Turbo,65000 km,8,Tiptronic,Rear,04-May,Left wheel,Grey,12
45744773,42337,-,BMW,X6,2008,Jeep,Yes,Petrol,3.0 Turbo,160350 km,6,Tiptronic,4x4,04-May,Left wheel,Black,16
45809390,51746,-,BMW,640,2012,Sedan,Yes,Petrol,3.0 Turbo,190000 km,6,Tiptronic,Rear,04-May,Left wheel,Grey,12
45809318,3763,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,138491 km,4,Automatic,Front,04-May,Left wheel,Black,0
44788253,470,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,32974 km,4,Automatic,Front,04-May,Left wheel,Silver,0
45810515,55823,1058,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,187000 km,6,Tiptronic,4x4,04-May,Left wheel,Grey,12
45650490,10663,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,280622 km,4,Automatic,Front,04-May,Left wheel,Silver,4
44675587,48610,-,MERCEDES-BENZ,GL 350 Bluetec,2011,Jeep,Yes,Diesel,3.0 Turbo,147500 km,6,Tiptronic,4x4,04-May,Left wheel,White,12
45803805,20322,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,45433 km,4,Automatic,Front,04-May,Left wheel,Yellow,4
45816133,199,-,TOYOTA,Land Cruiser Prado,2016,Jeep,Yes,Diesel,3.0 Turbo,85000 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45794066,157,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,189704 km,8,Automatic,4x4,04-May,Left wheel,Grey,0
45682238,3136,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379 km,4,Automatic,Front,04-May,Left wheel,White,12
45766305,30420,-,BMW,X5,2012,Jeep,Yes,Diesel,3.0 Turbo,198211 km,6,Tiptronic,4x4,04-May,Left wheel,Grey,12
45202115,28589,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,103755 km,4,Automatic,Front,04-May,Left wheel,Black,4
45810379,25089,-,BMW,X5,2008,Jeep,Yes,Diesel,3.0 Turbo,213000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,8
45651305,15988,502,TOYOTA,Aqua,2013,Universal,Yes,Hybrid,1.5,44545 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45657107,36692,-,MERCEDES-BENZ,GL 320,2008,Jeep,Yes,Diesel,3.0 Turbo,172000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,12
45521388,25089,-,BMW,335,2008,Coupe,Yes,Petrol,3.0 Turbo,157000 km,6,Automatic,Rear,02-Mar,Left wheel,Blue,10
42836676,3450,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626 km,4,Automatic,Front,04-May,Left wheel,Black,12
45765146,4391,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,151923 km,4,Automatic,Front,04-May,Left wheel,White,12
45760112,5959,1171,JEEP,Cherokee,2015,Jeep,Yes,Petrol,3.2,79200 km,6,Automatic,Front,04-May,Left wheel,Black,12
45624565,27654,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,142035 km,4,Automatic,Front,04-May,Left wheel,Black,4
45732845,37006,-,BMW,535,2010,Sedan,Yes,Petrol,3.0 Turbo,102033 km,6,Tiptronic,Rear,04-May,Left wheel,Black,10
45794181,1254,836,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,2,291667 km,4,Automatic,Front,04-May,Left wheel,Black,12
45731803,17405,738,CHEVROLET,Cruze,2017,Sedan,No,Petrol,1.4 Turbo,44800 km,4,Automatic,Front,04-May,Left wheel,Silver,12
42733908,16000,-,BMW,X5,2003,Jeep,Yes,Diesel,3.0 Turbo,1000 km,6,Tiptronic,4x4,04-May,Left wheel,Silver,8
45770136,5175,1277,JEEP,Renegade,2018,Sedan,Yes,Petrol,2.4,80285 km,4,Automatic,Front,04-May,Left wheel,Blue,12
45646660,38445,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,92487 km,4,Automatic,Front,04-May,Left wheel,White,4
45778674,862,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,239224 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45804837,14834,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,101387 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45445260,17876,-,BMW,535 i,2007,Sedan,Yes,Petrol,3.0 Turbo,230000 km,6,Tiptronic,Rear,04-May,Left wheel,Black,8
45809459,250,-,TOYOTA,Land Cruiser Prado,2019,Jeep,No,Diesel,3.0 Turbo,37000 km,6,Automatic,4x4,04-May,Left wheel,Grey,12
45471734,706,503,HONDA,FIT,2012,Jeep,Yes,Petrol,1.5,277856 km,4,Automatic,Front,04-May,Left wheel,White,0
45756848,100,-,BMW,X5,2004,Jeep,Yes,Diesel,3.0 Turbo,77000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,12
45648025,43655,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,96117 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45656571,48998,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,91018 km,4,Automatic,Front,04-May,Left wheel,Black,4
45808490,1019,917,BMW,X5,2013,Jeep,Yes,Diesel,3,137802 km,6,Automatic,4x4,04-May,Left wheel,Black,0
45804145,15245,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,117492 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45416386,29420,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,188000 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45806451,103178,-,PORSCHE,macan S,2015,Jeep,Yes,Petrol,3.0 Turbo,82500 km,6,Tiptronic,4x4,04-May,Left wheel,Grey,12
45758690,32929,1018,BMW,X5 35d,2011,Jeep,Yes,Diesel,3.0 Turbo,145000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,12
45757766,18211,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,150000 km,4,Automatic,Front,04-May,Left wheel,Black,4
45766853,42880,749,HONDA,Civic,2014,Coupe,Yes,Petrol,2.4,83984 km,4,Automatic,Front,04-May,Left wheel,Red,4
45803784,31047,1820,TOYOTA,Tacoma,2019,Sedan,Yes,Petrol,3.5,17542 km,6,Automatic,Rear,04-May,Left wheel,Silver,12
45765158,15681,-,BMW,X5,2003,Jeep,Yes,Diesel,3.0 Turbo,280000 km,6,Tiptronic,4x4,04-May,Left wheel,Grey,6
45801839,2038,1058,TOYOTA,Camry,2012,Sedan,Yes,Petrol,3.5,159221 km,6,Automatic,Front,04-May,Left wheel,White,12
45804878,13589,639,CHEVROLET,Cruze,2014,Sedan,Yes,Diesel,2,167691 km,4,Automatic,Front,04-May,Left wheel,Silver,4
42296779,27654,639,SSANGYONG,Korando,2014,Jeep,Yes,Diesel,2,105821 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45772924,157,915,AUDI,A7,2014,Hatchback,Yes,Petrol,3,401128 km,6,Automatic,4x4,04-May,Left wheel,Grey,0
36853378,15681,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240 km,8,Automatic,4x4,04-May,Left wheel,Silver,0
45797490,10036,531,FORD,Fiesta,2012,Hatchback,No,Petrol,1.6,107200 km,4,Automatic,Front,04-May,Left wheel,Black,12
45802864,39201,397,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,15000 km,4,Automatic,Front,04-May,Left wheel,Black,0
45664431,17249,1202,HYUNDAI,Sonata,2017,Sedan,No,Petrol,2.4,0 km,4,Automatic,Front,04-May,Left wheel,Grey,0
45797199,20071,-,BMW,X5 3.0,2002,Jeep,Yes,Diesel,3.0 Turbo,256000 km,6,Tiptronic,4x4,>5,Left wheel,Silver,12
45802985,470,1172,TOYOTA,Sienna,2011,Minivan,Yes,Petrol,3.5,347667 km,6,Automatic,Front,04-May,Left wheel,Black,12
40648715,39750,917,JEEP,Grand Cherokee,2013,Sedan,Yes,Diesel,3,205989 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45642692,23521,1083,FORD,Mustang,2013,Coupe,No,Petrol,3.6,156192 km,6,Manual,Rear,02-Mar,Left wheel,Blue,12
45803123,10036,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,417661 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45809682,60499,831,HONDA,Civic,2018,Hatchback,Yes,Petrol,1.5,27244 km,4,Automatic,Front,04-May,Left wheel,Black,4
45769093,20450,781,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,2.5,81115 km,4,Tiptronic,Front,04-May,Left wheel,Black,12
45759898,11287,528,HYUNDAI,Accent,2014,Hatchback,Yes,Diesel,1.6,38624 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45811419,81539,1935,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8,Automatic,4x4,04-May,Left wheel,White,0
45809643,188,645,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,197328 km,4,Automatic,Front,04-May,Left wheel,White,12
45726583,31744,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,121025 km,4,Automatic,Front,04-May,Left wheel,Blue,4
45766136,43868,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,26000 km,4,Automatic,Front,04-May,Left wheel,Blue,4
45758118,26030,259,CHEVROLET,Volt,2014,Hatchback,No,Plug-in Hybrid,1.4,70400 km,4,Automatic,Front,04-May,Left wheel,White,8
44511475,121681,-,TOYOTA,Land Cruiser Prado,2018,Jeep,Yes,Diesel,3.0 Turbo,92000 km,6,Tiptronic,4x4,04-May,Left wheel,Blue,12
45786612,23521,-,BMW,535,2008,Sedan,Yes,Petrol,3.0 Turbo,186000 km,6,Tiptronic,Rear,04-May,Left wheel,Black,12
45779799,36000,-,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.0 Turbo,97500 km,6,Tiptronic,Rear,04-May,Left wheel,Black,16
45795856,21326,-,MERCEDES-BENZ,E 280 3.0,2008,Sedan,No,Diesel,3.0 Turbo,32000 km,6,Tiptronic,Rear,>5,Left wheel,Silver,12
45804522,26795,271,TOYOTA,Aqua,2014,Hatchback,Yes,Hybrid,1.5,56450 km,4,Automatic,Front,04-May,Left wheel,White,4
42854513,122308,-,PORSCHE,Cayenne,2015,Jeep,Yes,Diesel,3.0 Turbo,120000 km,6,Tiptronic,4x4,04-May,Left wheel,White,9
45732735,11917,489,CHEVROLET,Spark,2016,Hatchback,Yes,Petrol,1,32839 km,4,Automatic,Front,04-May,Left wheel,Beige,4
45809875,44533,1292,BMW,M4,2016,Coupe,Yes,Petrol,3,62194 km,6,Automatic,Rear,02-Mar,Left wheel,Blue,12
44895188,44846,1172,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,90000 km,6,Automatic,4x4,04-May,Left wheel,Silver,12
45801439,94083,-,MITSUBISHI,Pajero,2020,Jeep,Yes,Diesel,3.0 Turbo,0 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45764906,35752,-,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.0 Turbo,167000 km,6,Tiptronic,Rear,04-May,Left wheel,Silver,12
45656738,12231,1267,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,41000 km,4,Automatic,Front,04-May,Right-hand drive,Grey,6
45730320,28852,1054,MERCEDES-BENZ,Viano,2009,Minivan,Yes,Diesel,2.2 Turbo,180000 km,4,Manual,Rear,04-May,Left wheel,Blue,4
45730845,282,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474 km,4,Automatic,Front,04-May,Left wheel,Grey,0
45260848,39201,-,BMW,435,2015,Coupe,Yes,Petrol,3.0 Turbo,56000 km,6,Tiptronic,Rear,02-Mar,Left wheel,Black,12
43965200,19,-,BMW,X5,2005,Jeep,Yes,Diesel,3.0 Turbo,330000 km,6,Tiptronic,4x4,04-May,Left wheel,Grey,12
45787911,16960,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,82000 km,4,Automatic,Front,04-May,Left wheel,White,4
45396868,42171,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,102338 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45782738,20814,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,83814 km,4,Automatic,Front,04-May,Left wheel,Black,4
45809274,38311,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,169189 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45712786,26971,1820,TOYOTA,Tacoma,2019,Sedan,Yes,Petrol,3.5,18555 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45810657,10349,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,396230 km,4,Automatic,Front,04-May,Left wheel,White,4
45813681,144261,-,BMW,M4 Competition,2017,Coupe,Yes,Petrol,3.0 Turbo,17000 km,6,Tiptronic,Rear,02-Mar,Left wheel,Orange,12
45641622,3763,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,88475 km,4,Automatic,4x4,04-May,Left wheel,White,0
44676343,7840,1365,OPEL,Astra,1998,Hatchback,No,Petrol,1.6,30000 km,4,Manual,Front,04-May,Left wheel,White,2
44878269,24462,1055,TOYOTA,Highlander,2013,Jeep,Yes,Hybrid,3.5,371200 km,6,Tiptronic,4x4,04-May,Left wheel,Grey,12
42167052,12541,585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,90000 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45739628,193184,-,MERCEDES-BENZ,"GLE 400 Coupe, AMG Kit",2018,Jeep,Yes,Petrol,3.0 Turbo,20000 km,6,Automatic,4x4,04-May,Left wheel,Silver,12
45766330,26149,530,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,56746 km,4,Automatic,Front,04-May,Left wheel,White,4
44788599,8467,761,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,190000 km,4,Variator,Front,04-May,Left wheel,Grey,6
45788834,36401,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,149608 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45809867,12544,781,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,11000 km,4,Tiptronic,Rear,04-May,Left wheel,Black,8
45802307,28391,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,144000 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45801482,3607,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4,Automatic,Front,04-May,Left wheel,White,12
